Model_ID,N_features,Features,Train_R2_CV,Val_R2_CV,Gap,CV_RMSE,Adj_R2,AIC,BIC,Test_R2,Test_RMSE,Unstable,Rank
214,4,"Dipole_1, C6, r2_acc, Polarizability",0.9447,0.8341,0.1106,3.5923,0.9332,180.94,204.25,0.8826,3.6312,Scaffold_BX-6,371
359,5,"Dipole_1, C6, r2_acc, Polarizability, Polar_acc",0.9447,0.8341,0.1106,3.5923,0.9322,182.94,208.58,0.8826,3.6312,Scaffold_BX-6,372
104,3,"Q_0, r2, r2_acc",0.9374,0.8337,0.1037,3.69,0.9254,188.51,209.48,0.9333,2.7372,"r2, Scaffold_BX-6",373
106,3,"Q_0, r2, Polar_acc",0.9374,0.8337,0.1037,3.69,0.9254,188.51,209.48,0.9333,2.7372,"r2, Scaffold_BX-6",374
238,4,"Q_0, r2, r2_acc, Polar_acc",0.9374,0.8337,0.1037,3.69,0.9242,190.51,213.81,0.9333,2.7372,"r2, Scaffold_BX-6",375
27,2,"Q_0, r2",0.9374,0.8337,0.1037,3.69,0.9265,186.51,205.15,0.9333,2.7372,"r2, Scaffold_BX-6",376
58,3,"Monopole, Q_0, Polar_acc",0.9377,0.83,0.1077,3.6923,0.9257,188.21,209.19,0.9345,2.7123,"Monopole, Scaffold_BX-6",377
164,4,"Monopole, Q_0, r2_acc, Polar_acc",0.9377,0.83,0.1077,3.6923,0.9245,190.21,213.52,0.9345,2.7123,"Monopole, Scaffold_BX-6",378
11,2,"Monopole, Q_0",0.9377,0.83,0.1077,3.6923,0.9268,186.21,204.86,0.9345,2.7123,"Monopole, Scaffold_BX-6",379
56,3,"Monopole, Q_0, r2_acc",0.9377,0.83,0.1077,3.6923,0.9257,188.21,209.19,0.9345,2.7123,"Monopole, Scaffold_BX-6",380
419,6,"Monopole, Q_0, Q_2, C6, r2, Polar_acc",0.9574,0.8297,0.1277,3.8394,0.9457,166.84,194.81,0.949,2.3931,"Monopole, C6, r2, Scaffold_BX-6, Scaffold_Benzene",381
291,5,"Monopole, Q_0, Q_2, C6, r2",0.9574,0.8297,0.1277,3.8394,0.9465,164.84,190.48,0.949,2.3931,"Monopole, C6, r2, Scaffold_BX-6, Scaffold_Benzene",382
488,7,"Monopole, Q_0, Q_2, C6, r2, r2_acc, Polar_acc",0.9574,0.8297,0.1277,3.8394,0.9448,168.84,199.14,0.949,2.3931,"Monopole, C6, r2, Scaffold_BX-6, Scaffold_Benzene",383
417,6,"Monopole, Q_0, Q_2, C6, r2, r2_acc",0.9574,0.8297,0.1277,3.8394,0.9457,166.84,194.81,0.949,2.3931,"Monopole, C6, r2, Scaffold_BX-6, Scaffold_Benzene",384
323,5,"Monopole, C6, r2, Polarizability, Polar_acc",0.9545,0.8272,0.1273,3.8086,0.9437,168.79,194.43,0.9301,2.8017,Scaffold_BX-6,385
321,5,"Monopole, C6, r2, r2_acc, Polarizability",0.9545,0.8272,0.1273,3.8086,0.9437,168.79,194.43,0.9301,2.8017,Scaffold_BX-6,386
437,6,"Monopole, C6, r2, r2_acc, Polarizability, Polar_acc",0.9545,0.8272,0.1273,3.8086,0.9428,170.79,198.76,0.9301,2.8017,Scaffold_BX-6,387
177,4,"Monopole, C6, r2, Polarizability",0.9545,0.8272,0.1273,3.8086,0.9446,166.79,190.1,0.9301,2.8017,Scaffold_BX-6,388
79,3,"Dipole_1, Q_0, Polar_acc",0.9396,0.8271,0.1125,3.6457,0.928,185.77,206.75,0.94,2.5959,"Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6",389
199,4,"Dipole_1, Q_0, r2_acc, Polar_acc",0.9396,0.8271,0.1125,3.6457,0.9269,187.77,211.08,0.94,2.5959,"Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6",390
77,3,"Dipole_1, Q_0, r2_acc",0.9396,0.8271,0.1125,3.6457,0.928,185.77,206.75,0.94,2.5959,"Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6",391
18,2,"Dipole_1, Q_0",0.9396,0.8271,0.1125,3.6457,0.9291,183.77,202.42,0.94,2.5959,"Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6",392
492,7,"Monopole, Q_0, C6, r2, r2_acc, Polarizability, Polar_acc",0.9554,0.827,0.1285,3.8512,0.9425,171.93,202.23,0.9359,2.6827,"Q_0, Scaffold_BX-6",393
427,6,"Monopole, Q_0, C6, r2, r2_acc, Polarizability",0.9554,0.827,0.1285,3.8512,0.9434,169.93,197.9,0.9359,2.6827,"Q_0, Scaffold_BX-6",394
302,5,"Monopole, Q_0, C6, r2, Polarizability",0.9554,0.827,0.1285,3.8512,0.9443,167.93,193.57,0.9359,2.6827,"Q_0, Scaffold_BX-6",395
429,6,"Monopole, Q_0, C6, r2, Polarizability, Polar_acc",0.9554,0.827,0.1285,3.8512,0.9434,169.93,197.9,0.9359,2.6827,"Q_0, Scaffold_BX-6",396
32,2,"Q_2, r2",0.93,0.8265,0.1035,3.9876,0.918,194.79,213.43,0.9101,3.1777,—,397
116,3,"Q_2, r2, Polar_acc",0.93,0.8265,0.1035,3.9876,0.9168,196.79,217.76,0.9101,3.1777,—,398
114,3,"Q_2, r2, r2_acc",0.93,0.8265,0.1035,3.9876,0.9168,196.79,217.76,0.9101,3.1777,—,399
248,4,"Q_2, r2, r2_acc, Polar_acc",0.93,0.8265,0.1035,3.9876,0.9155,198.79,222.1,0.9101,3.1777,—,400
231,4,"Q_0, C6, r2, r2_acc",0.9522,0.8261,0.1261,3.8459,0.9412,171.29,194.59,0.9482,2.4124,Scaffold_BX-6,401
372,5,"Q_0, C6, r2, r2_acc, Polar_acc",0.9522,0.8261,0.1261,3.8459,0.9403,173.29,198.93,0.9482,2.4124,Scaffold_BX-6,402
233,4,"Q_0, C6, r2, Polar_acc",0.9522,0.8261,0.1261,3.8459,0.9412,171.29,194.59,0.9482,2.4124,Scaffold_BX-6,403
100,3,"Q_0, C6, r2",0.9522,0.8261,0.1261,3.8459,0.9421,169.29,190.26,0.9482,2.4124,Scaffold_BX-6,404
68,3,"Monopole, r2, r2_acc",0.9364,0.8204,0.116,3.5877,0.9267,187.2,208.18,0.9292,2.819,Scaffold_BX-6,405
14,2,"Monopole, r2",0.9364,0.8204,0.116,3.5877,0.9278,185.2,203.85,0.9292,2.819,Scaffold_BX-6,406
70,3,"Monopole, r2, Polar_acc",0.9364,0.8204,0.116,3.5877,0.9267,187.2,208.18,0.9292,2.819,Scaffold_BX-6,407
183,4,"Monopole, r2, r2_acc, Polar_acc",0.9364,0.8204,0.116,3.5877,0.9255,189.2,212.51,0.9292,2.819,Scaffold_BX-6,408
119,3,"Q_2, Polarizability, Polar_acc",0.9244,0.8154,0.1091,4.0951,0.9105,202.37,223.35,0.8972,3.3974,—,409
117,3,"Q_2, r2_acc, Polarizability",0.9244,0.8154,0.1091,4.0951,0.9105,202.37,223.35,0.8972,3.3974,—,410
250,4,"Q_2, r2_acc, Polarizability, Polar_acc",0.9244,0.8154,0.1091,4.0951,0.9091,204.37,227.68,0.8972,3.3974,—,411
34,2,"Q_2, Polarizability",0.9244,0.8154,0.1091,4.0951,0.9118,200.37,219.01,0.8972,3.3974,—,412
158,4,"Monopole, Q_0, C6, Polarizability",0.9537,0.8151,0.1385,3.9588,0.9425,169.59,192.9,0.9481,2.4138,"C6, Polarizability, Scaffold_BX-6, Scaffold_Benzene",413
430,6,"Monopole, Q_0, C6, r2_acc, Polarizability, Polar_acc",0.9537,0.8151,0.1385,3.9588,0.9406,173.59,201.56,0.9481,2.4138,"C6, Polarizability, Scaffold_BX-6, Scaffold_Benzene",414
304,5,"Monopole, Q_0, C6, r2_acc, Polarizability",0.9537,0.8151,0.1385,3.9588,0.9416,171.59,197.23,0.9481,2.4138,"C6, Polarizability, Scaffold_BX-6, Scaffold_Benzene",415
306,5,"Monopole, Q_0, C6, Polarizability, Polar_acc",0.9537,0.8151,0.1385,3.9588,0.9416,171.59,197.23,0.9481,2.4138,"C6, Polarizability, Scaffold_BX-6, Scaffold_Benzene",416
102,3,"Q_0, C6, Polarizability",0.9535,0.8141,0.1394,3.9648,0.9432,167.82,188.8,0.9441,2.5048,"Polarizability, Scaffold_BX-6, Scaffold_Benzene",417
234,4,"Q_0, C6, r2_acc, Polarizability",0.9535,0.8141,0.1394,3.9648,0.9423,169.82,193.13,0.9441,2.5048,"Polarizability, Scaffold_BX-6, Scaffold_Benzene",418
374,5,"Q_0, C6, r2_acc, Polarizability, Polar_acc",0.9535,0.8141,0.1394,3.9648,0.9414,171.82,197.46,0.9441,2.5048,"Polarizability, Scaffold_BX-6, Scaffold_Benzene",419
236,4,"Q_0, C6, Polarizability, Polar_acc",0.9535,0.8141,0.1394,3.9648,0.9423,169.82,193.13,0.9441,2.5048,"Polarizability, Scaffold_BX-6, Scaffold_Benzene",420
232,4,"Q_0, C6, r2, Polarizability",0.9536,0.8129,0.1406,3.9797,0.9423,169.82,193.13,0.9442,2.503,"r2, Scaffold_BX-6, Scaffold_Benzene",421
371,5,"Q_0, C6, r2, r2_acc, Polarizability",0.9536,0.8129,0.1406,3.9797,0.9414,171.82,197.46,0.9442,2.503,"r2, Scaffold_BX-6, Scaffold_Benzene",422
373,5,"Q_0, C6, r2, Polarizability, Polar_acc",0.9536,0.8129,0.1406,3.9797,0.9414,171.82,197.46,0.9442,2.503,"r2, Scaffold_BX-6, Scaffold_Benzene",423
464,6,"Q_0, C6, r2, r2_acc, Polarizability, Polar_acc",0.9536,0.8129,0.1406,3.9797,0.9405,173.82,201.79,0.9442,2.503,"r2, Scaffold_BX-6, Scaffold_Benzene",424
166,4,"Monopole, Q_2, C6, r2",0.9546,0.8104,0.1442,4.2356,0.9422,169.9,193.2,0.9546,2.2576,"Monopole, C6, r2, Scaffold_Benzene",425
311,5,"Monopole, Q_2, C6, r2, r2_acc",0.9546,0.8104,0.1442,4.2356,0.9413,171.9,197.54,0.9546,2.2576,"Monopole, C6, r2, Scaffold_Benzene",426
313,5,"Monopole, Q_2, C6, r2, Polar_acc",0.9546,0.8104,0.1442,4.2356,0.9413,171.9,197.54,0.9546,2.2576,"Monopole, C6, r2, Scaffold_Benzene",427
433,6,"Monopole, Q_2, C6, r2, r2_acc, Polar_acc",0.9546,0.8104,0.1442,4.2356,0.9404,173.9,201.87,0.9546,2.2576,"Monopole, C6, r2, Scaffold_Benzene",428
13,2,"Monopole, C6",0.9339,0.8049,0.129,3.7601,0.9244,188.65,207.3,0.9454,2.4754,Scaffold_BX-6,429
67,3,"Monopole, C6, Polar_acc",0.9339,0.8049,0.129,3.7601,0.9233,190.65,211.63,0.9454,2.4754,Scaffold_BX-6,430
180,4,"Monopole, C6, r2_acc, Polar_acc",0.9339,0.8049,0.129,3.7601,0.9221,192.65,215.96,0.9454,2.4754,Scaffold_BX-6,431
65,3,"Monopole, C6, r2_acc",0.9339,0.8049,0.129,3.7601,0.9233,190.65,211.63,0.9454,2.4754,Scaffold_BX-6,432
16,2,"Monopole, Polarizability",0.9326,0.8046,0.128,3.7429,0.9232,189.85,208.5,0.9301,2.8008,Scaffold_BX-6,433
71,3,"Monopole, r2_acc, Polarizability",0.9326,0.8046,0.128,3.7429,0.922,191.85,212.83,0.9301,2.8008,Scaffold_BX-6,434
73,3,"Monopole, Polarizability, Polar_acc",0.9326,0.8046,0.128,3.7429,0.922,191.85,212.83,0.9301,2.8008,Scaffold_BX-6,435
185,4,"Monopole, r2_acc, Polarizability, Polar_acc",0.9326,0.8046,0.128,3.7429,0.9208,193.85,217.16,0.9301,2.8008,Scaffold_BX-6,436
428,6,"Monopole, Q_0, C6, r2, r2_acc, Polar_acc",0.9527,0.8018,0.1509,4.1015,0.9393,175.29,203.26,0.9482,2.4113,"Monopole, C6, r2, Scaffold_BX-6",437
303,5,"Monopole, Q_0, C6, r2, Polar_acc",0.9527,0.8018,0.1509,4.1015,0.9403,173.29,198.93,0.9482,2.4113,"Monopole, C6, r2, Scaffold_BX-6",438
301,5,"Monopole, Q_0, C6, r2, r2_acc",0.9527,0.8018,0.1509,4.1015,0.9403,173.29,198.93,0.9482,2.4113,"Monopole, C6, r2, Scaffold_BX-6",439
156,4,"Monopole, Q_0, C6, r2",0.9527,0.8018,0.1509,4.1015,0.9412,171.29,194.59,0.9482,2.4113,"Monopole, C6, r2, Scaffold_BX-6",440
111,3,"Q_2, C6, r2_acc",0.9175,0.8004,0.1171,4.245,0.9025,208.87,229.85,0.8931,3.4638,—,441
245,4,"Q_2, C6, r2_acc, Polar_acc",0.9175,0.8004,0.1171,4.245,0.901,210.87,234.18,0.8931,3.4638,—,442
113,3,"Q_2, C6, Polar_acc",0.9175,0.8004,0.1171,4.245,0.9025,208.87,229.85,0.8931,3.4638,—,443
31,2,"Q_2, C6",0.9175,0.8004,0.1171,4.245,0.9039,206.87,225.51,0.8931,3.4638,—,444
179,4,"Monopole, C6, r2_acc, Polarizability",0.936,0.775,0.1611,4.104,0.9222,192.5,215.81,0.9505,2.3578,"C6, Polarizability, Scaffold_BX-6, Scaffold_Benzene",445
324,5,"Monopole, C6, r2_acc, Polarizability, Polar_acc",0.936,0.775,0.1611,4.104,0.921,194.5,220.14,0.9505,2.3578,"C6, Polarizability, Scaffold_BX-6, Scaffold_Benzene",446
66,3,"Monopole, C6, Polarizability",0.936,0.775,0.1611,4.104,0.9234,190.5,211.48,0.9505,2.3578,"C6, Polarizability, Scaffold_BX-6, Scaffold_Benzene",447
181,4,"Monopole, C6, Polarizability, Polar_acc",0.936,0.775,0.1611,4.104,0.9222,192.5,215.81,0.9505,2.3578,"C6, Polarizability, Scaffold_BX-6, Scaffold_Benzene",448
20,2,"Dipole_1, C6",0.9053,0.7724,0.1328,4.1342,0.8932,214.91,233.56,0.8319,4.3439,Scaffold_BX-6,449
215,4,"Dipole_1, C6, r2_acc, Polar_acc",0.9053,0.7724,0.1328,4.1342,0.8899,218.91,242.22,0.8319,4.3439,Scaffold_BX-6,450
86,3,"Dipole_1, C6, r2_acc",0.9053,0.7724,0.1328,4.1342,0.8916,216.91,237.89,0.8319,4.3439,Scaffold_BX-6,451
88,3,"Dipole_1, C6, Polar_acc",0.9053,0.7724,0.1328,4.1342,0.8916,216.91,237.89,0.8319,4.3439,Scaffold_BX-6,452
254,4,"C6, r2_acc, Polarizability, Polar_acc",0.9276,0.7671,0.1605,4.188,0.9127,201.33,224.64,0.917,3.0531,Scaffold_BX-6,453
38,2,"C6, Polarizability",0.9276,0.7671,0.1605,4.188,0.9153,197.33,215.98,0.917,3.0531,Scaffold_BX-6,454
125,3,"C6, Polarizability, Polar_acc",0.9276,0.7671,0.1605,4.188,0.914,199.33,220.31,0.917,3.0531,Scaffold_BX-6,455
123,3,"C6, r2_acc, Polarizability",0.9276,0.7671,0.1605,4.188,0.914,199.33,220.31,0.917,3.0531,Scaffold_BX-6,456
253,4,"C6, r2, Polarizability, Polar_acc",0.9277,0.7649,0.1628,4.2038,0.9128,201.23,224.53,0.9279,2.8449,"r2, Scaffold_BX-6, Scaffold_BZ-6",457
121,3,"C6, r2, Polarizability",0.9277,0.7649,0.1628,4.2038,0.9141,199.23,220.2,0.9279,2.8449,"r2, Scaffold_BX-6, Scaffold_BZ-6",458
251,4,"C6, r2, r2_acc, Polarizability",0.9277,0.7649,0.1628,4.2038,0.9128,201.23,224.53,0.9279,2.8449,"r2, Scaffold_BX-6, Scaffold_BZ-6",459
381,5,"C6, r2, r2_acc, Polarizability, Polar_acc",0.9277,0.7649,0.1628,4.2038,0.9114,203.23,228.87,0.9279,2.8449,"r2, Scaffold_BX-6, Scaffold_BZ-6",460
120,3,"C6, r2, r2_acc",0.9253,0.7583,0.167,4.2248,0.9116,201.38,222.36,0.9516,2.3319,"Scaffold_BX-6, Scaffold_Benzene",461
252,4,"C6, r2, r2_acc, Polar_acc",0.9253,0.7583,0.167,4.2248,0.9103,203.38,226.69,0.9516,2.3319,"Scaffold_BX-6, Scaffold_Benzene",462
36,2,"C6, r2",0.9253,0.7583,0.167,4.2248,0.9129,199.38,218.03,0.9516,2.3319,"Scaffold_BX-6, Scaffold_Benzene",463
122,3,"C6, r2, Polar_acc",0.9253,0.7583,0.167,4.2248,0.9116,201.38,222.36,0.9516,2.3319,"Scaffold_BX-6, Scaffold_Benzene",464
64,3,"Monopole, C6, r2",0.9406,0.7417,0.199,4.5313,0.9272,186.63,207.61,0.917,3.0525,"Monopole, C6, r2",465
178,4,"Monopole, C6, r2, Polar_acc",0.9406,0.7417,0.199,4.5313,0.9261,188.63,211.94,0.917,3.0525,"Monopole, C6, r2",466
176,4,"Monopole, C6, r2, r2_acc",0.9406,0.7417,0.199,4.5313,0.9261,188.63,211.94,0.917,3.0525,"Monopole, C6, r2",467
322,5,"Monopole, C6, r2, r2_acc, Polar_acc",0.9406,0.7417,0.199,4.5313,0.9249,190.63,216.27,0.917,3.0525,"Monopole, C6, r2",468
255,4,"r2, r2_acc, Polarizability, Polar_acc",0.9177,0.7394,0.1784,4.3556,0.902,210.06,233.37,0.9333,2.7373,Scaffold_BX-6,469
126,3,"r2, r2_acc, Polarizability",0.9177,0.7394,0.1784,4.3556,0.9035,208.06,229.04,0.9333,2.7373,Scaffold_BX-6,470
128,3,"r2, Polarizability, Polar_acc",0.9177,0.7394,0.1784,4.3556,0.9035,208.06,229.04,0.9333,2.7373,Scaffold_BX-6,471
41,2,"r2, Polarizability",0.9177,0.7394,0.1784,4.3556,0.9049,206.06,224.71,0.9333,2.7373,Scaffold_BX-6,472
220,4,"Dipole_1, r2_acc, Polarizability, Polar_acc",0.8947,0.7365,0.1582,4.4001,0.8772,227.22,250.53,0.847,4.1447,Scaffold_BX-6,473
92,3,"Dipole_1, r2_acc, Polarizability",0.8947,0.7365,0.1582,4.4001,0.8791,225.22,246.2,0.847,4.1447,Scaffold_BX-6,474
94,3,"Dipole_1, Polarizability, Polar_acc",0.8947,0.7365,0.1582,4.4001,0.8791,225.22,246.2,0.847,4.1447,Scaffold_BX-6,475
23,2,"Dipole_1, Polarizability",0.8947,0.7365,0.1582,4.4001,0.8809,223.22,241.87,0.847,4.1447,Scaffold_BX-6,476
89,3,"Dipole_1, r2, r2_acc",0.8856,0.6993,0.1863,4.6707,0.8678,231.99,252.96,0.86,3.9644,Scaffold_BX-6,477
21,2,"Dipole_1, r2",0.8856,0.6993,0.1863,4.6707,0.8698,229.99,248.63,0.86,3.9644,Scaffold_BX-6,478
218,4,"Dipole_1, r2, r2_acc, Polar_acc",0.8856,0.6993,0.1863,4.6707,0.8658,233.99,257.29,0.86,3.9644,Scaffold_BX-6,479
91,3,"Dipole_1, r2, Polar_acc",0.8856,0.6993,0.1863,4.6707,0.8678,231.99,252.96,0.86,3.9644,Scaffold_BX-6,480
22,2,"Dipole_1, r2_acc",0.8809,0.6737,0.2071,4.8255,0.8638,233.39,252.03,0.8921,3.4805,Scaffold_BX-6,481
93,3,"Dipole_1, r2_acc, Polar_acc",0.8809,0.6737,0.2071,4.8255,0.8618,235.39,256.36,0.8921,3.4805,Scaffold_BX-6,482
24,2,"Dipole_1, Polar_acc",0.8809,0.6737,0.2071,4.8255,0.8638,233.39,252.03,0.8921,3.4805,Scaffold_BX-6,483
2,1,Dipole_1,0.8809,0.6737,0.2071,4.8255,0.8658,231.39,247.7,0.8921,3.4805,Scaffold_BX-6,484
10,2,"Monopole, Dipole_1",0.8847,0.6709,0.2138,4.8198,0.8677,231.19,249.83,0.9141,3.1055,Scaffold_BX-6,485
50,3,"Monopole, Dipole_1, r2_acc",0.8847,0.6709,0.2138,4.8198,0.8657,233.19,254.16,0.9141,3.1055,Scaffold_BX-6,486
52,3,"Monopole, Dipole_1, Polar_acc",0.8847,0.6709,0.2138,4.8198,0.8657,233.19,254.16,0.9141,3.1055,Scaffold_BX-6,487
149,4,"Monopole, Dipole_1, r2_acc, Polar_acc",0.8847,0.6709,0.2138,4.8198,0.8636,235.19,258.49,0.9141,3.1055,Scaffold_BX-6,488
15,2,"Monopole, r2_acc",0.8833,0.6647,0.2187,4.8599,0.866,232.13,250.78,0.9191,3.013,Scaffold_BX-6,489
72,3,"Monopole, r2_acc, Polar_acc",0.8833,0.6647,0.2187,4.8599,0.864,234.13,255.11,0.9191,3.013,Scaffold_BX-6,490
1,1,Monopole,0.8833,0.6647,0.2187,4.8599,0.868,230.13,246.45,0.9191,3.013,Scaffold_BX-6,491
17,2,"Monopole, Polar_acc",0.8833,0.6647,0.2187,4.8599,0.866,232.13,250.78,0.9191,3.013,Scaffold_BX-6,492
42,2,"r2, Polar_acc",0.8635,0.6162,0.2473,5.234,0.8431,244.15,262.8,0.9022,3.3134,Scaffold_BX-6,493
40,2,"r2, r2_acc",0.8635,0.6162,0.2473,5.234,0.8431,244.15,262.8,0.9022,3.3134,Scaffold_BX-6,494
127,3,"r2, r2_acc, Polar_acc",0.8635,0.6162,0.2473,5.234,0.8407,246.15,267.13,0.9022,3.3134,Scaffold_BX-6,495
6,1,r2,0.8635,0.6162,0.2473,5.234,0.8454,242.15,258.47,0.9022,3.3134,Scaffold_BX-6,496
43,2,"r2_acc, Polarizability",0.856,0.5997,0.2563,5.3647,0.8343,248.28,266.93,0.8937,3.4543,Scaffold_BX-6,497
8,1,Polarizability,0.856,0.5997,0.2563,5.3647,0.8368,246.28,262.6,0.8937,3.4543,Scaffold_BX-6,498
45,2,"Polarizability, Polar_acc",0.856,0.5997,0.2563,5.3647,0.8343,248.28,266.93,0.8937,3.4543,Scaffold_BX-6,499
129,3,"r2_acc, Polarizability, Polar_acc",0.856,0.5997,0.2563,5.3647,0.8318,250.28,271.26,0.8937,3.4543,Scaffold_BX-6,500
37,2,"C6, r2_acc",0.8472,0.5797,0.2675,5.5121,0.8241,252.83,271.48,0.8902,3.5114,Scaffold_BX-6,501
39,2,"C6, Polar_acc",0.8472,0.5797,0.2675,5.5121,0.8241,252.83,271.48,0.8902,3.5114,Scaffold_BX-6,502
124,3,"C6, r2_acc, Polar_acc",0.8472,0.5797,0.2675,5.5121,0.8214,254.83,275.81,0.8902,3.5114,Scaffold_BX-6,503
5,1,C6,0.8472,0.5797,0.2675,5.5121,0.8267,250.83,267.15,0.8902,3.5114,Scaffold_BX-6,504
118,3,"Q_2, r2_acc, Polar_acc",0.3356,0.16,0.1756,10.1647,0.221,366.78,387.76,0.5312,7.2544,"Scaffold_BZ-5, Scaffold_BZ-6",505
33,2,"Q_2, r2_acc",0.3356,0.16,0.1756,10.1647,0.2327,364.78,383.43,0.5312,7.2544,"Scaffold_BZ-5, Scaffold_BZ-6",506
35,2,"Q_2, Polar_acc",0.3356,0.16,0.1756,10.1647,0.2327,364.78,383.43,0.5312,7.2544,"Scaffold_BZ-5, Scaffold_BZ-6",507
4,1,Q_2,0.3356,0.16,0.1756,10.1647,0.2439,362.78,379.1,0.5312,7.2544,"Scaffold_BZ-5, Scaffold_BZ-6",508
44,2,"r2_acc, Polar_acc",0.1249,-0.1902,0.3151,11.7338,0.0066,384.41,403.06,-0.1968,11.5913,"Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene",509
7,1,r2_acc,0.1249,-0.1902,0.3151,11.7338,0.0212,382.41,398.72,-0.1968,11.5913,"Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene",510
9,1,Polar_acc,0.1249,-0.1902,0.3151,11.7338,0.0212,382.41,398.72,-0.1968,11.5913,"Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene",511
